symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,BB_RSI,15m,7,28.57142857142857,-2.599252126978731,-0.371321732425533
ETH/USDT,BB_RSI,15m,6,33.33333333333333,-1.702207018359107,-0.2837011697265178
BNB/USDT,BB_RSI,15m,5,0.0,-1.9297595199645525,-0.3859519039929105
