symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,long,109149.9,108799.8,2025-07-08 18:00:00,2025-07-08 19:00:00,-0.3207515535973842,MACD_Only
BTC/USDT,long,108681.2,108885.9,2025-07-08 20:00:00,2025-07-08 21:00:00,0.1883490428887398,MACD_Only
BTC/USDT,long,108923.6,108917.6,2025-07-08 22:00:00,2025-07-08 23:00:00,-0.0055084481232717235,MACD_Only
BTC/USDT,long,108921.0,108780.1,2025-07-09 00:00:00,2025-07-09 01:00:00,-0.12935981123933327,MACD_Only
BTC/USDT,short,108612.2,108390.9,2025-07-09 02:00:00,2025-07-09 03:00:00,0.20375243296793816,MACD_Only
BTC/USDT,short,108547.9,108784.5,2025-07-09 04:00:00,2025-07-09 05:00:00,-0.21796828865413873,MACD_Only
BTC/USDT,short,108869.5,108700.8,2025-07-09 06:00:00,2025-07-09 07:00:00,0.15495616311271485,MACD_Only
BTC/USDT,short,108692.0,108757.6,2025-07-09 08:00:00,2025-07-09 09:00:00,-0.06035402789534264,MACD_Only
BTC/USDT,short,108857.2,109099.4,2025-07-09 10:00:00,2025-07-09 11:00:00,-0.22249332152581278,MACD_Only
BTC/USDT,long,109414.4,109194.0,2025-07-09 12:00:00,2025-07-09 13:00:00,-0.20143600842301765,MACD_Only
BTC/USDT,long,108928.2,109073.4,2025-07-09 14:00:00,2025-07-09 15:00:00,0.13329881518284256,MACD_Only
BTC/USDT,long,109411.6,109168.7,2025-07-09 16:00:00,2025-07-09 17:00:00,-0.22200571054623888,MACD_Only
BTC/USDT,long,109494.9,111720.4,2025-07-09 18:00:00,2025-07-09 19:00:00,2.032514756395047,MACD_Only
BTC/USDT,long,110670.3,110920.2,2025-07-09 20:00:00,2025-07-09 21:00:00,0.22580583950707117,MACD_Only
BTC/USDT,long,111398.5,111287.1,2025-07-09 22:00:00,2025-07-09 23:00:00,-0.10000134651722795,MACD_Only
BTC/USDT,long,110957.6,111287.0,2025-07-10 00:00:00,2025-07-10 01:00:00,0.29687015580725806,MACD_Only
BTC/USDT,long,111230.7,111075.0,2025-07-10 02:00:00,2025-07-10 03:00:00,-0.13997934023610126,MACD_Only
BTC/USDT,long,111155.2,111097.4,2025-07-10 04:00:00,2025-07-10 05:00:00,-0.051999366651315375,MACD_Only
BTC/USDT,long,111256.9,111241.0,2025-07-10 06:00:00,2025-07-10 07:00:00,-0.014291248452899712,MACD_Only
BTC/USDT,short,111261.5,111083.5,2025-07-10 08:00:00,2025-07-10 09:00:00,0.1599834623836637,MACD_Only
BTC/USDT,short,111083.4,111028.8,2025-07-10 10:00:00,2025-07-10 11:00:00,0.049152258573280316,MACD_Only
BTC/USDT,short,110880.7,110757.2,2025-07-10 12:00:00,2025-07-10 13:00:00,0.11138097071897994,MACD_Only
BTC/USDT,short,111256.7,111350.7,2025-07-10 14:00:00,2025-07-10 15:00:00,-0.08448929367849307,MACD_Only
BTC/USDT,long,112630.0,113708.8,2025-07-10 16:00:00,2025-07-10 17:00:00,0.9578265115866137,MACD_Only
BTC/USDT,long,113349.0,113316.2,2025-07-10 18:00:00,2025-07-10 19:00:00,-0.02893717633150968,MACD_Only
BTC/USDT,long,113542.5,116475.1,2025-07-10 20:00:00,2025-07-10 21:00:00,2.582821410485066,MACD_Only
BTC/USDT,long,116063.8,116004.9,2025-07-10 22:00:00,2025-07-10 23:00:00,-0.050747950696090185,MACD_Only
BTC/USDT,long,115609.6,115977.3,2025-07-11 00:00:00,2025-07-11 01:00:00,0.31805317205491335,MACD_Only
BTC/USDT,long,116641.8,116873.9,2025-07-11 02:00:00,2025-07-11 03:00:00,0.1989852694317057,MACD_Only
BTC/USDT,long,116886.8,117799.1,2025-07-11 04:00:00,2025-07-11 05:00:00,0.7804987389508506,MACD_Only
BTC/USDT,long,117620.5,117600.0,2025-07-11 06:00:00,2025-07-11 07:00:00,-0.017428934581981883,MACD_Only
BTC/USDT,long,117950.3,118446.8,2025-07-11 08:00:00,2025-07-11 09:00:00,0.4209400060873097,MACD_Only
BTC/USDT,long,117964.7,117850.1,2025-07-11 10:00:00,2025-07-11 11:00:00,-0.09714770605104008,MACD_Only
ETH/USDT,long,2626.06,2612.56,2025-07-08 18:00:00,2025-07-08 19:00:00,-0.5140781246430013,MACD_Only
ETH/USDT,long,2601.47,2610.31,2025-07-08 20:00:00,2025-07-08 21:00:00,0.33980787785368066,MACD_Only
ETH/USDT,long,2611.33,2615.4,2025-07-08 22:00:00,2025-07-08 23:00:00,0.15585927477569528,MACD_Only
ETH/USDT,long,2612.79,2605.62,2025-07-09 00:00:00,2025-07-09 01:00:00,-0.274419298910363,MACD_Only
ETH/USDT,long,2603.52,2592.58,2025-07-09 02:00:00,2025-07-09 03:00:00,-0.4202003441494613,MACD_Only
ETH/USDT,short,2602.36,2629.77,2025-07-09 04:00:00,2025-07-09 05:00:00,-1.053274719869651,MACD_Only
ETH/USDT,long,2631.92,2624.07,2025-07-09 06:00:00,2025-07-09 07:00:00,-0.2982613453296418,MACD_Only
ETH/USDT,short,2613.21,2612.4,2025-07-09 08:00:00,2025-07-09 09:00:00,0.030996360797637595,MACD_Only
ETH/USDT,short,2616.93,2626.81,2025-07-09 10:00:00,2025-07-09 11:00:00,-0.3775416231997077,MACD_Only
ETH/USDT,long,2661.26,2654.92,2025-07-09 12:00:00,2025-07-09 13:00:00,-0.23823301744287087,MACD_Only
ETH/USDT,long,2642.22,2654.37,2025-07-09 14:00:00,2025-07-09 15:00:00,0.45984058859595683,MACD_Only
ETH/USDT,long,2667.65,2662.92,2025-07-09 16:00:00,2025-07-09 17:00:00,-0.1773096170787029,MACD_Only
ETH/USDT,long,2719.54,2764.33,2025-07-09 18:00:00,2025-07-09 19:00:00,1.6469697081124002,MACD_Only
ETH/USDT,long,2741.0,2754.63,2025-07-09 20:00:00,2025-07-09 21:00:00,0.49726377234586316,MACD_Only
ETH/USDT,long,2779.99,2769.73,2025-07-09 22:00:00,2025-07-09 23:00:00,-0.36906607577724254,MACD_Only
ETH/USDT,long,2758.95,2774.93,2025-07-10 00:00:00,2025-07-10 01:00:00,0.5792058573007854,MACD_Only
ETH/USDT,long,2781.68,2776.71,2025-07-10 02:00:00,2025-07-10 03:00:00,-0.17866900578067213,MACD_Only
ETH/USDT,long,2779.83,2782.52,2025-07-10 04:00:00,2025-07-10 05:00:00,0.09676850742671511,MACD_Only
ETH/USDT,long,2795.85,2789.97,2025-07-10 06:00:00,2025-07-10 07:00:00,-0.21031171200172075,MACD_Only
ETH/USDT,short,2788.08,2779.01,2025-07-10 08:00:00,2025-07-10 09:00:00,0.32531347737510075,MACD_Only
