symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,short,118289.8,118392.5,2025-07-11 06:05:00,2025-07-11 09:30:00,-0.08682067261927663,Optimized_Crypto_V2
BTC/USDT,short,118711.5,118600.6,2025-07-11 09:35:00,2025-07-11 09:40:00,0.09341976135420257,Optimized_Crypto_V2
ETH/USDT,short,3025.27,3033.5,2025-07-11 09:30:00,2025-07-11 09:35:00,-0.2720418342825605,Optimized_Crypto_V2
BNB/USDT,short,694.74,694.74,2025-07-11 06:10:00,2025-07-11 06:15:00,0.0,Optimized_Crypto_V2
BNB/USDT,long,688.33,688.33,2025-07-11 06:45:00,2025-07-11 06:50:00,0.0,Optimized_Crypto_V2
BNB/USDT,long,688.33,688.14,2025-07-11 06:55:00,2025-07-11 07:00:00,-0.027603039239907392,Optimized_Crypto_V2
BNB/USDT,long,687.15,687.15,2025-07-11 07:05:00,2025-07-11 07:10:00,0.0,Optimized_Crypto_V2
BNB/USDT,long,687.15,685.44,2025-07-11 07:15:00,2025-07-11 08:15:00,-0.24885396201701562,Optimized_Crypto_V2
BNB/USDT,long,685.44,688.86,2025-07-11 08:20:00,2025-07-11 11:10:00,0.4989495798319267,Optimized_Crypto_V2
BNB/USDT,long,688.86,688.86,2025-07-11 11:15:00,2025-07-11 11:20:00,0.0,Optimized_Crypto_V2
BNB/USDT,long,688.86,688.86,2025-07-11 11:25:00,2025-07-11 11:30:00,0.0,Optimized_Crypto_V2
BNB/USDT,long,688.86,688.55,2025-07-11 11:35:00,2025-07-11 11:40:00,-0.04500188717592241,Optimized_Crypto_V2
