symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,short,26063.0,26016.9,2023-08-25,2023-08-26,0.1768791006407495,MACD_Only
BTC/USDT,short,26099.9,26125.0,2023-08-27,2023-08-28,-0.09616895083888652,MACD_Only
BTC/USDT,long,27717.4,27299.8,2023-08-29,2023-08-30,-1.506634821447907,MACD_Only
BTC/USDT,long,25939.3,25811.5,2023-08-31,2023-09-01,-0.4926887001576731,MACD_Only
BTC/USDT,long,25860.9,25976.7,2023-09-02,2023-09-03,0.4477802396668301,MACD_Only
BTC/USDT,long,25815.2,25787.1,2023-09-04,2023-09-05,-0.10885059964672822,MACD_Only
BTC/USDT,long,25763.7,26252.3,2023-09-06,2023-09-07,1.8964667342035442,MACD_Only
BTC/USDT,long,25914.9,25905.0,2023-09-08,2023-09-09,-0.03820196103400536,MACD_Only
BTC/USDT,long,25844.1,25167.7,2023-09-10,2023-09-11,-2.617231785978223,MACD_Only
BTC/USDT,long,25829.6,26216.8,2023-09-12,2023-09-13,1.499055347353427,MACD_Only
BTC/USDT,long,26533.5,26601.3,2023-09-14,2023-09-15,0.2555260331279299,MACD_Only
BTC/USDT,long,26568.6,26531.1,2023-09-16,2023-09-17,-0.1411440572706127,MACD_Only
BTC/USDT,long,26749.9,27206.5,2023-09-18,2023-09-19,1.7069222688682895,MACD_Only
BTC/USDT,long,27131.4,26566.4,2023-09-20,2023-09-21,-2.082457963835261,MACD_Only
BTC/USDT,long,26574.5,26570.5,2023-09-22,2023-09-23,-0.015052023556416867,MACD_Only
BTC/USDT,long,26250.9,26313.7,2023-09-24,2023-09-25,0.23922989307033007,MACD_Only
BTC/USDT,long,26220.4,26373.0,2023-09-26,2023-09-27,0.5819895958871663,MACD_Only
BTC/USDT,long,27022.7,26912.5,2023-09-28,2023-09-29,-0.40780528962687196,MACD_Only
BTC/USDT,long,26963.6,27993.2,2023-09-30,2023-10-01,3.8184812117076437,MACD_Only
BTC/USDT,long,27501.2,27429.2,2023-10-02,2023-10-03,-0.26180675752330806,MACD_Only
BTC/USDT,long,27792.3,27413.6,2023-10-04,2023-10-05,-1.3626076287317017,MACD_Only
BTC/USDT,long,27932.1,27952.8,2023-10-06,2023-10-07,0.07410828401731602,MACD_Only
BTC/USDT,long,27917.2,27577.7,2023-10-08,2023-10-09,-1.2160961701030188,MACD_Only
BTC/USDT,long,27390.9,26880.5,2023-10-10,2023-10-11,-1.8633925865889818,MACD_Only
BTC/USDT,short,26761.5,26870.4,2023-10-12,2023-10-13,-0.4069278627879658,MACD_Only
BTC/USDT,short,26861.5,27157.6,2023-10-14,2023-10-15,-1.1023211659810457,MACD_Only
BTC/USDT,long,28504.9,28397.1,2023-10-16,2023-10-17,-0.3781805935120029,MACD_Only
BTC/USDT,long,28321.2,28721.1,2023-10-18,2023-10-19,1.412016439981349,MACD_Only
