symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,MACD_Only,4h,343,46.647230320699705,-3.238228122906423,-0.009440898317511435
ETH/USDT,MACD_Only,4h,343,52.1865889212828,42.805161001764944,0.12479638776024767
BNB/USDT,MACD_Only,4h,221,45.248868778280546,11.947355221316334,0.054060430865684676
DOGE/USDT,MACD_Only,4h,343,50.14577259475219,15.283895877014649,0.04455946319829343
SOL/USDT,MACD_Only,4h,343,46.06413994169096,-16.370758224341817,-0.047728158088460086
DOT/USDT,MACD_Only,4h,343,50.437317784256564,17.943443299454632,0.05231324577100472
AVAX/USDT,MACD_Only,4h,343,53.352769679300295,19.203197563031384,0.055985998726039
SHIB/USDT,MACD_Only,4h,343,48.97959183673469,13.569995327461486,0.03956266859318215
