symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,MACD_Only,15m,33,36.36363636363637,-0.1429264684756316,-0.004331105105322163
ETH/USDT,MACD_Only,15m,33,36.36363636363637,-1.0856095327260546,-0.03289725856745621
BNB/USDT,MACD_Only,15m,33,9.090909090909092,-3.455901139632353,-0.10472427695855614
