symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,long,103895.4,103786.0,2025-06-13 00:00:00,2025-06-13 01:00:00,-0.10529821339539017,BB_RSI
BTC/USDT,long,103658.3,107057.1,2025-06-13 02:00:00,2025-06-16 07:00:00,3.278849836433747,BB_RSI
BTC/USDT,short,107181.1,104237.7,2025-06-16 08:00:00,2025-06-17 15:00:00,2.7461931254670913,BB_RSI
BTC/USDT,long,103567.1,106098.4,2025-06-17 16:00:00,2025-06-20 08:00:00,2.444115940293769,BB_RSI
BTC/USDT,long,102668.4,102259.9,2025-06-21 18:00:00,2025-06-21 19:00:00,-0.39788289288622397,BB_RSI
BTC/USDT,long,101455.1,99640.1,2025-06-21 21:00:00,2025-06-22 14:00:00,-1.788968716210422,BB_RSI
BTC/USDT,long,98983.5,105669.4,2025-06-22 15:00:00,2025-06-23 22:00:00,6.754560103451579,BB_RSI
BTC/USDT,short,105372.3,107089.0,2025-06-23 23:00:00,2025-06-25 10:00:00,-1.6291757890830865,BB_RSI
BTC/USDT,short,107155.1,107923.0,2025-06-25 11:00:00,2025-06-25 13:00:00,-0.7166247803417608,BB_RSI
BTC/USDT,short,108108.0,108445.2,2025-06-29 10:00:00,2025-06-29 11:00:00,-0.3119103119103092,BB_RSI
BTC/USDT,short,108724.3,108758.0,2025-06-30 00:00:00,2025-07-02 15:00:00,-0.03099583073884779,BB_RSI
BTC/USDT,short,109425.0,107863.0,2025-07-02 16:00:00,2025-07-04 14:00:00,1.4274617317797578,BB_RSI
BTC/USDT,long,107700.0,107638.1,2025-07-04 15:00:00,2025-07-04 16:00:00,-0.0574744661095582,BB_RSI
BTC/USDT,short,108860.4,111720.4,2025-07-06 14:00:00,2025-07-09 19:00:00,-2.627217978254719,BB_RSI
BTC/USDT,short,112630.0,113708.8,2025-07-10 16:00:00,2025-07-10 17:00:00,-0.9578265115866137,BB_RSI
BTC/USDT,short,113349.0,113316.2,2025-07-10 18:00:00,2025-07-10 19:00:00,0.02893717633150968,BB_RSI
BTC/USDT,short,116475.1,116063.8,2025-07-10 21:00:00,2025-07-10 22:00:00,0.35312268459095797,BB_RSI
ETH/USDT,long,2639.3,2641.49,2025-06-12 20:00:00,2025-06-12 21:00:00,0.08297654681163943,BB_RSI
ETH/USDT,long,2639.58,2531.13,2025-06-12 22:00:00,2025-06-13 00:00:00,-4.108608187666213,BB_RSI
ETH/USDT,long,2498.57,2475.42,2025-06-13 01:00:00,2025-06-13 02:00:00,-0.9265299751457869,BB_RSI
ETH/USDT,long,2498.0,2626.93,2025-06-14 16:00:00,2025-06-16 07:00:00,5.161329063250594,BB_RSI
ETH/USDT,short,2629.19,2466.44,2025-06-16 08:00:00,2025-06-17 16:00:00,6.190119390382589,BB_RSI
ETH/USDT,long,2470.76,2420.48,2025-06-17 17:00:00,2025-06-20 17:00:00,-2.035001376094813,BB_RSI
ETH/USDT,long,2420.0,2423.89,2025-06-20 18:00:00,2025-06-20 19:00:00,0.1607438016528873,BB_RSI
ETH/USDT,long,2389.44,2384.87,2025-06-21 18:00:00,2025-06-21 19:00:00,-0.19125820275881228,BB_RSI
ETH/USDT,long,2278.34,2286.56,2025-06-21 21:00:00,2025-06-21 22:00:00,0.3607889954967125,BB_RSI
ETH/USDT,long,2295.25,2170.09,2025-06-21 23:00:00,2025-06-22 15:00:00,-5.453000762444172,BB_RSI
ETH/USDT,short,2409.04,2412.11,2025-06-23 22:00:00,2025-06-23 23:00:00,-0.12743665526517467,BB_RSI
ETH/USDT,short,2480.83,2498.05,2025-06-24 16:00:00,2025-06-29 22:00:00,-0.6941225315721051,BB_RSI
ETH/USDT,short,2500.02,2515.57,2025-06-29 23:00:00,2025-06-30 00:00:00,-0.621995024039815,BB_RSI
ETH/USDT,short,2510.55,2499.95,2025-06-30 01:00:00,2025-07-02 15:00:00,0.42221823903130246,BB_RSI
ETH/USDT,short,2556.44,2561.67,2025-07-02 16:00:00,2025-07-02 17:00:00,-0.20458137096900447,BB_RSI
ETH/USDT,short,2582.64,2603.55,2025-07-02 18:00:00,2025-07-02 19:00:00,-0.8096366508688904,BB_RSI
