symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,MACD_Only,1d,33,45.45454545454545,-2.2667530429954725,-0.06868948615137785
ETH/USDT,MACD_Only,1d,33,48.484848484848484,-4.945238657507417,-0.14985571689416416
BNB/USDT,MACD_Only,1d,23,60.86956521739131,5.5923005928712275,0.24314350403787946
