symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,short,116608.3,116886.8,2025-07-11 04:00:00,2025-07-11 04:30:00,-0.23883377083792492,RSI_MACD_VWAP
BTC/USDT,short,117416.2,117962.0,2025-07-11 05:00:00,2025-07-11 08:00:00,-0.4648421597701194,RSI_MACD_VWAP
BTC/USDT,short,117950.3,118170.2,2025-07-11 08:30:00,2025-07-11 09:00:00,-0.1864344558682718,RSI_MACD_VWAP
BTC/USDT,short,118446.8,118281.7,2025-07-11 09:30:00,2025-07-11 10:00:00,0.13938747184390446,RSI_MACD_VWAP
ETH/USDT,short,2779.09,2790.85,2025-07-10 03:00:00,2025-07-10 06:00:00,-0.42316009916914393,RSI_MACD_VWAP
ETH/USDT,short,2795.85,2806.04,2025-07-10 06:30:00,2025-07-10 07:00:00,-0.36446876620705887,RSI_MACD_VWAP
