symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,BB_RSI,30m,3,0.0,-1.1904097419453283,-0.39680324731510946
ETH/USDT,BB_RSI,30m,3,0.0,-3.8913369588305735,-1.2971123196101912
BNB/USDT,BB_RSI,30m,2,0.0,-2.3285831966231774,-1.1642915983115887
