symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,short,106030.6,105243.4,2025-06-13 20:00:00,2025-06-14 00:00:00,0.7424271861142082,MACD_Only
BTC/USDT,short,105063.3,105126.7,2025-06-14 04:00:00,2025-06-14 08:00:00,-0.06034457322394611,MACD_Only
BTC/USDT,short,104819.1,104705.1,2025-06-14 12:00:00,2025-06-14 16:00:00,0.10875880445453166,MACD_Only
BTC/USDT,short,105432.6,105491.2,2025-06-14 20:00:00,2025-06-15 00:00:00,-0.05558053201760297,MACD_Only
BTC/USDT,long,105440.0,104970.3,2025-06-15 04:00:00,2025-06-15 08:00:00,-0.44546661608497445,MACD_Only
BTC/USDT,long,105566.3,105155.3,2025-06-15 12:00:00,2025-06-15 16:00:00,-0.3893287914798567,MACD_Only
BTC/USDT,long,105535.7,105941.2,2025-06-15 20:00:00,2025-06-16 00:00:00,0.38423017045416863,MACD_Only
BTC/USDT,long,107057.1,106878.3,2025-06-16 04:00:00,2025-06-16 08:00:00,-0.16701367774767195,MACD_Only
BTC/USDT,long,107441.6,108512.6,2025-06-16 12:00:00,2025-06-16 16:00:00,0.9968205983529657,MACD_Only
BTC/USDT,long,106756.0,107608.7,2025-06-16 20:00:00,2025-06-17 00:00:00,0.7987373075049619,MACD_Only
BTC/USDT,long,106782.7,105631.3,2025-06-17 04:00:00,2025-06-17 08:00:00,-1.0782645503438235,MACD_Only
BTC/USDT,short,104237.7,104769.6,2025-06-17 12:00:00,2025-06-17 16:00:00,-0.5102760325678797,MACD_Only
BTC/USDT,short,104581.3,105182.5,2025-06-17 20:00:00,2025-06-18 00:00:00,-0.5748637662756124,MACD_Only
BTC/USDT,short,104917.9,104809.0,2025-06-18 04:00:00,2025-06-18 08:00:00,0.10379544386610311,MACD_Only
BTC/USDT,short,104851.2,103871.0,2025-06-18 12:00:00,2025-06-18 16:00:00,0.9348486235732133,MACD_Only
BTC/USDT,short,104809.0,104962.0,2025-06-18 20:00:00,2025-06-19 00:00:00,-0.14597982997643333,MACD_Only
BTC/USDT,short,104665.6,104796.2,2025-06-19 04:00:00,2025-06-19 08:00:00,-0.12477834169009805,MACD_Only
BTC/USDT,short,104122.4,104298.7,2025-06-19 12:00:00,2025-06-19 16:00:00,-0.16931995420774293,MACD_Only
BTC/USDT,short,104675.6,104617.7,2025-06-19 20:00:00,2025-06-20 00:00:00,0.05531375029138474,MACD_Only
BTC/USDT,long,105786.4,105983.6,2025-06-20 04:00:00,2025-06-20 08:00:00,0.18641337638865835,MACD_Only
