symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,Optimized_Crypto_V2,1d,41,36.58536585365854,42.17061863382191,1.0285516739956564
ETH/USDT,Optimized_Crypto_V2,1d,36,27.77777777777778,-19.26567965815308,-0.5351577682820303
XRP/USDT,Optimized_Crypto_V2,1d,18,27.77777777777778,-78.46599515545603,-4.359221953080892
ADA/USDT,Optimized_Crypto_V2,1d,27,29.629629629629626,34.821579413459304,1.2896881264244184
DOGE/USDT,Optimized_Crypto_V2,1d,25,32.0,-72.73303691650227,-2.9093214766600908
SOL/USDT,Optimized_Crypto_V2,1d,31,29.03225806451613,-75.32396857299746,-2.4298054378386285
DOT/USDT,Optimized_Crypto_V2,1d,27,37.03703703703704,47.34668653471935,1.7535809827673836
AVAX/USDT,Optimized_Crypto_V2,1d,35,48.57142857142857,67.32220538582249,1.923491582452071
SHIB/USDT,Optimized_Crypto_V2,1d,15,33.33333333333333,12.467562067752478,0.8311708045168319
