symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,long,107511.7,107337.1,2025-06-12 09:00:00,2025-06-12 10:00:00,-0.16240092938721207,Optimized_Crypto_V2
BTC/USDT,long,106970.0,107024.7,2025-06-12 11:00:00,2025-06-12 12:00:00,0.051135832476392536,Optimized_Crypto_V2
BTC/USDT,long,107068.5,103895.4,2025-06-12 13:00:00,2025-06-13 00:00:00,-2.9636167500245225,Optimized_Crypto_V2
BTC/USDT,long,103786.0,103658.3,2025-06-13 01:00:00,2025-06-13 02:00:00,-0.12304164338157082,Optimized_Crypto_V2
BTC/USDT,short,107057.1,107181.1,2025-06-16 07:00:00,2025-06-16 08:00:00,-0.11582604049614645,Optimized_Crypto_V2
BTC/USDT,short,107497.0,107441.6,2025-06-16 14:00:00,2025-06-16 15:00:00,0.05153632194386279,Optimized_Crypto_V2
BTC/USDT,short,107744.1,107741.2,2025-06-16 16:00:00,2025-06-16 17:00:00,0.0026915626934641717,Optimized_Crypto_V2
BTC/USDT,short,108200.0,108512.6,2025-06-16 18:00:00,2025-06-16 19:00:00,-0.28890942698706634,Optimized_Crypto_V2
BTC/USDT,short,108672.2,108516.2,2025-06-16 20:00:00,2025-06-16 21:00:00,0.14355097255783908,Optimized_Crypto_V2
BTC/USDT,long,104875.5,104237.7,2025-06-17 14:00:00,2025-06-17 15:00:00,-0.6081496631720497,Optimized_Crypto_V2
BTC/USDT,long,103567.1,103834.8,2025-06-17 16:00:00,2025-06-17 17:00:00,0.25847976818892976,Optimized_Crypto_V2
BTC/USDT,short,106098.4,102668.4,2025-06-20 08:00:00,2025-06-21 18:00:00,3.2328479977077884,Optimized_Crypto_V2
BTC/USDT,long,102259.9,101455.1,2025-06-21 19:00:00,2025-06-21 21:00:00,-0.7870142646335352,Optimized_Crypto_V2
BTC/USDT,long,99640.1,98983.5,2025-06-22 14:00:00,2025-06-22 15:00:00,-0.6589716389285095,Optimized_Crypto_V2
BTC/USDT,long,99482.7,98891.8,2025-06-22 17:00:00,2025-06-22 19:00:00,-0.5939726203651431,Optimized_Crypto_V2
BTC/USDT,short,105669.4,105372.3,2025-06-23 22:00:00,2025-06-23 23:00:00,0.28115991952257824,Optimized_Crypto_V2
BTC/USDT,short,107089.0,107155.1,2025-06-25 10:00:00,2025-06-25 11:00:00,-0.06172436011168825,Optimized_Crypto_V2
BTC/USDT,short,107199.1,107923.0,2025-06-25 12:00:00,2025-06-25 13:00:00,-0.6752855201209657,Optimized_Crypto_V2
BTC/USDT,short,108108.0,108445.2,2025-06-29 10:00:00,2025-06-29 11:00:00,-0.3119103119103092,Optimized_Crypto_V2
BTC/USDT,short,108724.3,108758.0,2025-06-30 00:00:00,2025-07-02 15:00:00,-0.03099583073884779,Optimized_Crypto_V2
BTC/USDT,short,109425.0,109146.3,2025-07-02 16:00:00,2025-07-02 17:00:00,0.25469499657299255,Optimized_Crypto_V2
BTC/USDT,short,109544.6,109695.2,2025-07-02 18:00:00,2025-07-02 19:00:00,-0.13747825086767515,Optimized_Crypto_V2
BTC/USDT,long,107863.0,107700.0,2025-07-04 14:00:00,2025-07-04 15:00:00,-0.15111762142718077,Optimized_Crypto_V2
BTC/USDT,long,107638.1,107569.0,2025-07-04 16:00:00,2025-07-04 18:00:00,-0.06419659953121229,Optimized_Crypto_V2
BTC/USDT,long,107490.0,108860.4,2025-07-04 19:00:00,2025-07-06 14:00:00,1.2749092938877982,Optimized_Crypto_V2
BTC/USDT,short,108926.2,111720.4,2025-07-06 17:00:00,2025-07-09 19:00:00,-2.5652230592823373,Optimized_Crypto_V2
BTC/USDT,short,112630.0,113708.8,2025-07-10 16:00:00,2025-07-10 17:00:00,-0.9578265115866137,Optimized_Crypto_V2
BTC/USDT,short,113349.0,113316.2,2025-07-10 18:00:00,2025-07-10 19:00:00,0.02893717633150968,Optimized_Crypto_V2
BTC/USDT,short,113542.5,116475.1,2025-07-10 20:00:00,2025-07-10 21:00:00,-2.582821410485066,Optimized_Crypto_V2
BTC/USDT,short,116063.8,116004.9,2025-07-10 22:00:00,2025-07-10 23:00:00,0.050747950696090185,Optimized_Crypto_V2
