symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,Optimized_Crypto_V2,1h,33,36.36363636363637,-8.642171085662707,-0.2618839722928093
ETH/USDT,Optimized_Crypto_V2,1h,29,41.37931034482759,-3.953411240179212,-0.13632452552342111
BNB/USDT,Optimized_Crypto_V2,1h,36,19.444444444444446,1.4399718089157374,0.03999921691432609
XRP/USDT,Optimized_Crypto_V2,1h,35,22.857142857142858,-5.066727099383659,-0.14476363141096169
ADA/USDT,Optimized_Crypto_V2,1h,38,31.57894736842105,5.708556181211287,0.1502251626634551
DOGE/USDT,Optimized_Crypto_V2,1h,31,19.35483870967742,-24.627753639506157,-0.7944436657905212
SOL/USDT,Optimized_Crypto_V2,1h,23,52.17391304347826,17.84226490374223,0.7757506479887926
DOT/USDT,Optimized_Crypto_V2,1h,39,28.205128205128204,9.40816281008236,0.24123494384826566
SHIB/USDT,Optimized_Crypto_V2,1h,41,39.02439024390244,34.65902025883806,0.8453419575326359
