symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,MACD_Only,15m,33,33.33333333333333,-0.17431702320561634,-0.005282334036533823
ETH/USDT,MACD_Only,15m,33,36.36363636363637,-1.0594874195318311,-0.032105679379752464
