symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,short,107739.1,107895.6,2025-06-29 09:00:00,2025-06-29 09:30:00,-0.14525831383406768,BB_RSI
BTC/USDT,short,108143.0,108108.0,2025-06-29 10:00:00,2025-06-29 10:30:00,0.03236455434008674,BB_RSI
BTC/USDT,short,108445.2,108631.9,2025-06-29 11:30:00,2025-06-30 00:00:00,-0.17216068576571125,BB_RSI
BTC/USDT,short,108724.3,106849.6,2025-06-30 00:30:00,2025-06-30 14:30:00,1.7242695515169997,BB_RSI
BTC/USDT,long,105448.8,106987.5,2025-07-01 19:30:00,2025-07-02 06:30:00,1.4591915697475903,BB_RSI
BTC/USDT,short,107638.2,107720.2,2025-07-02 08:00:00,2025-07-02 08:30:00,-0.07618113272053974,BB_RSI
BTC/USDT,short,108758.0,109191.0,2025-07-02 15:30:00,2025-07-02 16:00:00,-0.3981316316960592,BB_RSI
BTC/USDT,short,109425.0,109412.1,2025-07-02 16:30:00,2025-07-02 17:00:00,0.011788896504449786,BB_RSI
BTC/USDT,long,108050.0,108107.9,2025-07-04 13:30:00,2025-07-04 14:00:00,0.053586302637662356,BB_RSI
BTC/USDT,long,107863.0,107895.6,2025-07-04 14:30:00,2025-07-04 15:00:00,0.030223524285441554,BB_RSI
BTC/USDT,long,107700.0,107514.9,2025-07-04 15:30:00,2025-07-04 16:00:00,-0.17186629526462935,BB_RSI
BTC/USDT,short,108776.9,108865.6,2025-07-06 13:30:00,2025-07-06 14:00:00,-0.08154304820234043,BB_RSI
BTC/USDT,short,108860.4,109303.0,2025-07-06 14:30:00,2025-07-06 21:00:00,-0.4065757612501937,BB_RSI
BTC/USDT,short,109455.4,107632.9,2025-07-06 22:00:00,2025-07-07 18:00:00,1.665061751179019,BB_RSI
BTC/USDT,short,109434.0,109574.2,2025-07-09 12:00:00,2025-07-09 13:00:00,-0.12811374892629082,BB_RSI
BTC/USDT,short,110330.0,111720.4,2025-07-09 19:00:00,2025-07-09 19:30:00,-1.2602193419740724,BB_RSI
BTC/USDT,short,112367.0,112630.0,2025-07-10 16:00:00,2025-07-10 16:30:00,-0.23405448218783093,BB_RSI
BTC/USDT,short,113392.0,113708.8,2025-07-10 17:00:00,2025-07-10 17:30:00,-0.2793847890503765,BB_RSI
BTC/USDT,short,115691.9,116475.1,2025-07-10 21:00:00,2025-07-10 21:30:00,-0.6769704707071209,BB_RSI
ETH/USDT,short,2450.79,2454.92,2025-06-29 09:30:00,2025-06-29 10:00:00,-0.1685170904075873,BB_RSI
ETH/USDT,short,2455.65,2461.87,2025-06-29 10:30:00,2025-06-29 11:30:00,-0.25329342536598454,BB_RSI
ETH/USDT,short,2477.5,2498.05,2025-06-29 22:00:00,2025-06-29 22:30:00,-0.8294651866801284,BB_RSI
ETH/USDT,short,2504.63,2500.02,2025-06-29 23:00:00,2025-06-29 23:30:00,0.1840591225051256,BB_RSI
ETH/USDT,short,2516.27,2420.58,2025-06-30 00:00:00,2025-07-01 14:30:00,3.8028510453965616,BB_RSI
ETH/USDT,short,2489.28,2499.95,2025-07-02 15:00:00,2025-07-02 15:30:00,-0.4286379997428822,BB_RSI
ETH/USDT,short,2537.27,2556.44,2025-07-02 16:00:00,2025-07-02 16:30:00,-0.7555364624182713,BB_RSI
ETH/USDT,short,2580.85,2536.06,2025-07-02 17:00:00,2025-07-04 07:30:00,1.7354747466919798,BB_RSI
ETH/USDT,long,2517.57,2515.14,2025-07-04 14:00:00,2025-07-04 14:30:00,-0.09652164587281747,BB_RSI
ETH/USDT,long,2508.63,2501.14,2025-07-04 15:00:00,2025-07-04 15:30:00,-0.29856933864301377,BB_RSI
ETH/USDT,long,2482.78,2487.38,2025-07-04 16:00:00,2025-07-04 16:30:00,0.1852761823439817,BB_RSI
ETH/USDT,short,2558.08,2555.85,2025-07-06 13:30:00,2025-07-06 14:00:00,0.087174756067051,BB_RSI
ETH/USDT,short,2559.18,2586.06,2025-07-06 14:30:00,2025-07-06 21:30:00,-1.0503364358896252,BB_RSI
ETH/USDT,short,2595.85,2593.54,2025-07-06 22:00:00,2025-07-08 13:30:00,0.08898819269217965,BB_RSI
ETH/USDT,short,2616.61,2626.06,2025-07-08 17:30:00,2025-07-08 18:30:00,-0.36115431799159287,BB_RSI
ETH/USDT,short,2661.84,2661.26,2025-07-09 12:00:00,2025-07-09 12:30:00,0.021789438884377996,BB_RSI
ETH/USDT,short,2662.88,2721.07,2025-07-09 13:00:00,2025-07-09 18:00:00,-2.185228023793789,BB_RSI
ETH/USDT,short,2719.54,2743.5,2025-07-09 18:30:00,2025-07-09 19:00:00,-0.8810313508902254,BB_RSI
