symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,BB_RSI,5m,2,0.0,-0.3532534492650501,-0.17662672463252505
BNB/USDT,BB_RSI,5m,5,20.0,0.4555520215183041,0.09111040430366082
