symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,BB_RSI,30m,3,0.0,-3.642159588298119,-1.214053196099373
ETH/USDT,BB_RSI,30m,3,0.0,-3.8913369588305735,-1.2971123196101912
