trade_id,symbol,entry_time,exit_time,entry_price,exit_price,position_size,pnl_dollars,pnl_percent,duration_days,trade_type,outcome,strategy_name
1,BCH/USDT,2025-06-11 19:00:00,2025-06-12 09:00:00,429.11,428.36,5000.0,-8.739017967420942,-0.17478035934841882,0.5833333333333334,Long,Loss,RSI_MACD_VWAP_Strategy
2,BCH/USDT,2025-06-12 12:00:00,2025-06-12 15:00:00,430.82,433.17,5000.0,27.27357132909362,0.5454714265818724,0.125,Long,Win,RSI_MACD_VWAP_Strategy
3,BCH/USDT,2025-06-13 00:00:00,2025-06-13 15:00:00,408.73,425.16,5000.0,200.98842756832147,4.01976855136643,0.625,Long,Win,RSI_MACD_VWAP_Strategy
4,BCH/USDT,2025-06-14 13:00:00,2025-06-15 05:00:00,437.7,451.0,5000.0,151.93054603609792,3.0386109207219585,0.6666666666666666,Long,Win,RSI_MACD_VWAP_Strategy
5,BCH/USDT,2025-06-22 23:00:00,2025-06-24 05:00:00,455.11,460.13,5000.0,55.151501834721074,1.1030300366944215,1.25,Long,Win,RSI_MACD_VWAP_Strategy
6,BCH/USDT,2025-07-04 15:00:00,2025-07-04 21:00:00,480.46,487.72,5000.0,75.55259542938069,1.5110519085876135,0.25,Long,Win,RSI_MACD_VWAP_Strategy
