trade_id,symbol,entry_time,exit_time,entry_price,exit_price,position_size,pnl_dollars,pnl_percent,duration_days,trade_type,outcome,strategy_name
1,BTC/USDT,2025-06-10 20:00:00,2025-06-11 06:00:00,109959.9,109607.9,5000.0,-16.005834854342357,-0.32011669708684715,0.4166666666666667,Long,Loss,RSI_MACD_VWAP_Strategy
2,BTC/USDT,2025-06-11 14:00:00,2025-06-11 17:00:00,109816.6,109030.1,5000.0,-35.8097045437575,-0.71619409087515,0.125,Long,Loss,RSI_MACD_VWAP_Strategy
3,BTC/USDT,2025-06-11 21:00:00,2025-06-15 05:00:00,108484.7,106011.3,5000.0,-113.9976420638115,-2.2799528412762298,3.3333333333333335,Long,Loss,RSI_MACD_VWAP_Strategy
4,BTC/USDT,2025-06-15 14:00:00,2025-06-16 06:00:00,105664.8,106617.1,5000.0,45.062310249014,0.90124620498028,0.6666666666666666,Long,Win,RSI_MACD_VWAP_Strategy
5,BTC/USDT,2025-06-17 08:00:00,2025-06-20 07:00:00,106577.8,105786.4,5000.0,-37.12780710429417,-0.7425561420858835,2.9583333333333335,Long,Loss,RSI_MACD_VWAP_Strategy
6,BTC/USDT,2025-06-20 21:00:00,2025-06-23 22:00:00,103534.3,105669.4,5000.0,103.11075653189287,2.0622151306378576,3.0416666666666665,Long,Win,RSI_MACD_VWAP_Strategy
7,BTC/USDT,2025-06-25 12:00:00,2025-06-25 13:00:00,107199.1,107923.0,5000.0,33.764276006048284,0.6752855201209657,0.041666666666666664,Long,Win,RSI_MACD_VWAP_Strategy
8,BTC/USDT,2025-06-26 16:00:00,2025-06-27 07:00:00,107168.0,106919.3,5000.0,-11.60327709764095,-0.23206554195281903,0.625,Long,Loss,RSI_MACD_VWAP_Strategy
9,BTC/USDT,2025-06-27 16:00:00,2025-06-27 18:00:00,107499.8,106629.9,5000.0,-40.46054039170346,-0.8092108078340692,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
10,BTC/USDT,2025-06-27 20:00:00,2025-06-28 07:00:00,107063.8,107459.6,5000.0,18.48430561964001,0.3696861123928003,0.4583333333333333,Long,Win,RSI_MACD_VWAP_Strategy
11,BTC/USDT,2025-06-28 15:00:00,2025-06-28 19:00:00,107412.2,107234.5,5000.0,-8.271872282664217,-0.16543744565328436,0.16666666666666666,Long,Loss,RSI_MACD_VWAP_Strategy
12,BTC/USDT,2025-06-29 00:00:00,2025-06-29 02:00:00,107463.6,107296.7,5000.0,-7.765420105040624,-0.15530840210081248,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
13,BTC/USDT,2025-06-29 08:00:00,2025-06-29 09:00:00,107634.1,107895.6,5000.0,12.147637226492346,0.24295274452984694,0.041666666666666664,Long,Win,RSI_MACD_VWAP_Strategy
14,BTC/USDT,2025-06-30 13:00:00,2025-07-02 08:00:00,107507.5,107720.2,5000.0,9.892333093039886,0.1978466618607977,1.7916666666666667,Long,Win,RSI_MACD_VWAP_Strategy
15,BTC/USDT,2025-07-04 13:00:00,2025-07-06 05:00:00,108050.0,108017.6,5000.0,-1.4993058769085692,-0.029986117538171382,1.6666666666666667,Long,Loss,RSI_MACD_VWAP_Strategy
16,BTC/USDT,2025-07-06 06:00:00,2025-07-06 13:00:00,108166.6,108776.9,5000.0,28.211111378188292,0.5642222275637658,0.2916666666666667,Long,Win,RSI_MACD_VWAP_Strategy
17,BTC/USDT,2025-07-07 12:00:00,2025-07-08 10:00:00,108400.1,108818.8,5000.0,19.31271281115041,0.38625425622300813,0.9166666666666666,Long,Win,RSI_MACD_VWAP_Strategy
