trade_id,symbol,entry_time,exit_time,entry_price,exit_price,position_size,pnl_dollars,pnl_percent,duration_days,trade_type,outcome,strategy_name
1,USDC/USDT,2025-06-11 04:00:00,2025-06-11 05:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
2,USDC/USDT,2025-06-11 10:00:00,2025-06-11 12:00:00,0.9999,0.9999,5000.0,0.0,0.0,0.08333333333333333,Long,Breakeven,RSI_MACD_VWAP_Strategy
3,USDC/USDT,2025-06-12 00:00:00,2025-06-12 06:00:00,0.9997,0.9997,5000.0,0.0,0.0,0.25,Long,Breakeven,RSI_MACD_VWAP_Strategy
4,USDC/USDT,2025-06-12 13:00:00,2025-06-12 15:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
5,USDC/USDT,2025-06-12 16:00:00,2025-06-12 17:00:00,0.9998,0.9996,5000.0,-1.0002000400078914,-0.02000400080015783,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
6,USDC/USDT,2025-06-12 21:00:00,2025-06-14 23:00:00,0.9994,0.9994,5000.0,0.0,0.0,2.0833333333333335,Long,Breakeven,RSI_MACD_VWAP_Strategy
7,USDC/USDT,2025-06-15 07:00:00,2025-06-15 13:00:00,0.9996,0.9997,5000.0,0.5002000800319576,0.010004001600639153,0.25,Long,Win,RSI_MACD_VWAP_Strategy
8,USDC/USDT,2025-06-16 20:00:00,2025-06-17 13:00:00,0.9995,0.9998,5000.0,1.5007503751874285,0.030015007503748567,0.7083333333333334,Long,Win,RSI_MACD_VWAP_Strategy
9,USDC/USDT,2025-06-18 00:00:00,2025-06-18 07:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.2916666666666667,Long,Loss,RSI_MACD_VWAP_Strategy
10,USDC/USDT,2025-06-18 11:00:00,2025-06-18 13:00:00,0.9999,0.9997,5000.0,-1.0001000100008899,-0.0200020002000178,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
11,USDC/USDT,2025-06-19 04:00:00,2025-06-19 05:00:00,0.9998,0.9996,5000.0,-1.0002000400078914,-0.02000400080015783,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
12,USDC/USDT,2025-06-19 07:00:00,2025-06-19 09:00:00,0.9997,0.9996,5000.0,-0.500150045013449,-0.010003000900268979,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
13,USDC/USDT,2025-06-19 11:00:00,2025-06-19 15:00:00,0.9997,0.9996,5000.0,-0.500150045013449,-0.010003000900268979,0.16666666666666666,Long,Loss,RSI_MACD_VWAP_Strategy
14,USDC/USDT,2025-06-19 16:00:00,2025-06-20 01:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.375,Long,Loss,RSI_MACD_VWAP_Strategy
15,USDC/USDT,2025-06-20 02:00:00,2025-06-20 08:00:00,0.9999,0.9996,5000.0,-1.5001500150013347,-0.0300030003000267,0.25,Long,Loss,RSI_MACD_VWAP_Strategy
16,USDC/USDT,2025-06-20 14:00:00,2025-06-20 19:00:00,0.9999,0.9998,5000.0,-0.5000500050004449,-0.0100010001000089,0.20833333333333334,Long,Loss,RSI_MACD_VWAP_Strategy
17,USDC/USDT,2025-06-20 21:00:00,2025-06-20 22:00:00,0.9999,0.9998,5000.0,-0.5000500050004449,-0.0100010001000089,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
18,USDC/USDT,2025-06-22 01:00:00,2025-06-22 22:00:00,0.9996,0.9996,5000.0,0.0,0.0,0.875,Long,Breakeven,RSI_MACD_VWAP_Strategy
19,USDC/USDT,2025-06-23 05:00:00,2025-06-23 10:00:00,0.9997,0.9996,5000.0,-0.500150045013449,-0.010003000900268979,0.20833333333333334,Long,Loss,RSI_MACD_VWAP_Strategy
20,USDC/USDT,2025-06-23 12:00:00,2025-06-23 14:00:00,0.9997,0.9996,5000.0,-0.500150045013449,-0.010003000900268979,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
21,USDC/USDT,2025-06-23 17:00:00,2025-06-24 15:00:00,0.9993,0.9995,5000.0,1.0007004903436856,0.020014009806873713,0.9166666666666666,Long,Win,RSI_MACD_VWAP_Strategy
22,USDC/USDT,2025-06-25 12:00:00,2025-06-26 06:00:00,0.9994,0.9994,5000.0,0.0,0.0,0.75,Long,Breakeven,RSI_MACD_VWAP_Strategy
23,USDC/USDT,2025-06-26 07:00:00,2025-06-26 20:00:00,0.9995,0.9995,5000.0,0.0,0.0,0.5416666666666666,Long,Breakeven,RSI_MACD_VWAP_Strategy
24,USDC/USDT,2025-06-26 21:00:00,2025-06-26 23:00:00,0.9996,0.9995,5000.0,-0.5002000800319576,-0.010004001600639153,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
25,USDC/USDT,2025-06-27 02:00:00,2025-06-27 03:00:00,0.9996,0.9995,5000.0,-0.5002000800319576,-0.010004001600639153,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
26,USDC/USDT,2025-06-27 09:00:00,2025-06-27 14:00:00,0.9996,0.9995,5000.0,-0.5002000800319576,-0.010004001600639153,0.20833333333333334,Long,Loss,RSI_MACD_VWAP_Strategy
27,USDC/USDT,2025-06-27 17:00:00,2025-06-27 18:00:00,0.9997,0.9995,5000.0,-1.000300090026898,-0.020006001800537958,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
28,USDC/USDT,2025-06-28 07:00:00,2025-06-28 10:00:00,0.9996,0.9996,5000.0,0.0,0.0,0.125,Long,Breakeven,RSI_MACD_VWAP_Strategy
29,USDC/USDT,2025-06-28 20:00:00,2025-06-28 22:00:00,0.9997,0.9996,5000.0,-0.500150045013449,-0.010003000900268979,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
30,USDC/USDT,2025-06-29 02:00:00,2025-06-29 14:00:00,0.9995,0.9997,5000.0,1.0005002501249523,0.020010005002499047,0.5,Long,Win,RSI_MACD_VWAP_Strategy
31,USDC/USDT,2025-06-30 04:00:00,2025-06-30 08:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.16666666666666666,Long,Loss,RSI_MACD_VWAP_Strategy
32,USDC/USDT,2025-06-30 09:00:00,2025-06-30 12:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.125,Long,Loss,RSI_MACD_VWAP_Strategy
33,USDC/USDT,2025-06-30 14:00:00,2025-06-30 15:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
34,USDC/USDT,2025-06-30 19:00:00,2025-06-30 21:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
35,USDC/USDT,2025-07-01 04:00:00,2025-07-01 12:00:00,0.9997,0.9996,5000.0,-0.500150045013449,-0.010003000900268979,0.3333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
36,USDC/USDT,2025-07-01 18:00:00,2025-07-02 02:00:00,0.9998,0.9999,5000.0,0.5001000200039457,0.010002000400078915,0.3333333333333333,Long,Win,RSI_MACD_VWAP_Strategy
37,USDC/USDT,2025-07-02 10:00:00,2025-07-03 05:00:00,0.9995,0.9997,5000.0,1.0005002501249523,0.020010005002499047,0.7916666666666666,Long,Win,RSI_MACD_VWAP_Strategy
38,USDC/USDT,2025-07-03 21:00:00,2025-07-04 09:00:00,0.9997,0.9996,5000.0,-0.500150045013449,-0.010003000900268979,0.5,Long,Loss,RSI_MACD_VWAP_Strategy
39,USDC/USDT,2025-07-04 13:00:00,2025-07-04 14:00:00,0.9997,0.9996,5000.0,-0.500150045013449,-0.010003000900268979,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
40,USDC/USDT,2025-07-04 15:00:00,2025-07-04 17:00:00,0.9997,0.9996,5000.0,-0.500150045013449,-0.010003000900268979,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
41,USDC/USDT,2025-07-04 18:00:00,2025-07-05 01:00:00,0.9999,0.9996,5000.0,-1.5001500150013347,-0.0300030003000267,0.2916666666666667,Long,Loss,RSI_MACD_VWAP_Strategy
42,USDC/USDT,2025-07-05 08:00:00,2025-07-05 17:00:00,0.9997,0.9997,5000.0,0.0,0.0,0.375,Long,Breakeven,RSI_MACD_VWAP_Strategy
43,USDC/USDT,2025-07-05 19:00:00,2025-07-05 20:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
44,USDC/USDT,2025-07-06 02:00:00,2025-07-06 16:00:00,0.9996,0.9998,5000.0,1.0004001600639152,0.020008003201278306,0.5833333333333334,Long,Win,RSI_MACD_VWAP_Strategy
45,USDC/USDT,2025-07-06 20:00:00,2025-07-06 21:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
46,USDC/USDT,2025-07-06 22:00:00,2025-07-07 00:00:00,0.9998,0.9997,5000.0,-0.5001000200039457,-0.010002000400078915,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
47,USDC/USDT,2025-07-07 01:00:00,2025-07-07 09:00:00,0.9998,0.9999,5000.0,0.5001000200039457,0.010002000400078915,0.3333333333333333,Long,Win,RSI_MACD_VWAP_Strategy
48,USDC/USDT,2025-07-08 04:00:00,2025-07-08 09:00:00,1.0,1.0,5000.0,0.0,0.0,0.20833333333333334,Long,Breakeven,RSI_MACD_VWAP_Strategy
49,USDC/USDT,2025-07-08 22:00:00,2025-07-09 12:00:00,0.9997,0.9999,5000.0,1.000300090026898,0.020006001800537958,0.5833333333333334,Long,Win,RSI_MACD_VWAP_Strategy
