trade_id,symbol,entry_time,exit_time,entry_price,exit_price,position_size,pnl_dollars,pnl_percent,duration_days,trade_type,outcome,strategy_name
1,ETH/USDT,2025-06-20 17:00:00,2025-06-21 12:00:00,2420.48,2436.12,10000,64.6152829190899,0.646152829190899,0.7916666666666666,Long,Win,RSI_MACD_VWAP_Strategy
2,ETH/USDT,2025-06-21 17:00:00,2025-06-23 20:00:00,2398.83,2347.47,10000,-214.10437588324365,-2.1410437588324363,2.125,Long,Loss,RSI_MACD_VWAP_Strategy
3,ETH/USDT,2025-06-25 15:00:00,2025-06-26 02:00:00,2405.75,2493.87,10000,366.289099033565,3.6628909903356495,0.4583333333333333,Long,Win,RSI_MACD_VWAP_Strategy
4,ETH/USDT,2025-06-26 17:00:00,2025-06-27 13:00:00,2420.92,2428.56,10000,31.558250582422684,0.3155825058242268,0.8333333333333334,Long,Win,RSI_MACD_VWAP_Strategy
5,ETH/USDT,2025-06-27 18:00:00,2025-06-28 07:00:00,2393.65,2430.21,10000,152.73745117289474,1.5273745117289472,0.5416666666666666,Long,Win,RSI_MACD_VWAP_Strategy
6,ETH/USDT,2025-07-01 12:00:00,2025-07-02 08:00:00,2438.16,2448.75,10000,43.434393148932585,0.4343439314893258,0.8333333333333334,Long,Win,RSI_MACD_VWAP_Strategy
