symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,short,86847.1,86911.9,2025-03-19 20:00:00,2025-03-24 04:00:00,-0.07461389038895755,BB_RSI
BTC/USDT,short,87686.0,88320.7,2025-03-24 08:00:00,2025-03-24 12:00:00,-0.7238327669183189,BB_RSI
BTC/USDT,short,88295.9,82269.5,2025-03-24 16:00:00,2025-03-29 08:00:00,6.825231975663643,BB_RSI
BTC/USDT,long,78423.2,77647.6,2025-04-06 20:00:00,2025-04-07 00:00:00,-0.9889930530761194,BB_RSI
BTC/USDT,long,75140.0,87232.0,2025-04-07 04:00:00,2025-04-21 00:00:00,16.092627096087302,BB_RSI
BTC/USDT,short,87446.0,88039.1,2025-04-21 04:00:00,2025-04-21 12:00:00,-0.6782471468106098,BB_RSI
BTC/USDT,short,90877.3,91451.9,2025-04-22 12:00:00,2025-04-22 16:00:00,-0.6322811087037041,BB_RSI
BTC/USDT,short,93416.0,93146.0,2025-04-22 20:00:00,2025-04-23 00:00:00,0.2890297165367817,BB_RSI
BTC/USDT,short,94173.2,99263.4,2025-04-23 04:00:00,2025-05-08 04:00:00,-5.405147111917188,BB_RSI
BTC/USDT,short,100712.0,101248.0,2025-05-08 12:00:00,2025-05-08 16:00:00,-0.5322106601000874,BB_RSI
BTC/USDT,short,103167.6,109002.3,2025-05-08 20:00:00,2025-05-21 12:00:00,-5.655554650878761,BB_RSI
BTC/USDT,short,109625.4,111708.3,2025-05-21 20:00:00,2025-05-22 00:00:00,-1.9000158722339975,BB_RSI
BTC/USDT,long,101521.7,108516.8,2025-06-05 20:00:00,2025-06-09 16:00:00,6.890251049775571,BB_RSI
BTC/USDT,short,110236.2,109548.2,2025-06-09 20:00:00,2025-06-10 00:00:00,0.6241144016212461,BB_RSI
BTC/USDT,long,104338.5,98983.5,2025-06-13 00:00:00,2025-06-22 12:00:00,-5.132333702324645,BB_RSI
BTC/USDT,long,98891.8,111720.4,2025-06-22 16:00:00,2025-07-09 16:00:00,12.972359690085518,BB_RSI
BTC/USDT,short,113316.2,116004.9,2025-07-10 16:00:00,2025-07-10 20:00:00,-2.3727410555595734,BB_RSI
BTC/USDT,short,116873.9,117600.0,2025-07-11 00:00:00,2025-07-11 04:00:00,-0.6212678793126659,BB_RSI
ETH/USDT,short,2029.7,2048.52,2025-03-19 08:00:00,2025-03-19 12:00:00,-0.9272306252155459,BB_RSI
ETH/USDT,short,2058.12,2067.65,2025-03-19 20:00:00,2025-03-24 04:00:00,-0.4630439430159661,BB_RSI
ETH/USDT,short,2092.2,2089.88,2025-03-24 08:00:00,2025-03-24 12:00:00,0.1108880604148604,BB_RSI
ETH/USDT,long,1907.59,1901.37,2025-03-28 04:00:00,2025-03-28 08:00:00,-0.3260658736940342,BB_RSI
ETH/USDT,long,1873.96,1875.89,2025-03-28 12:00:00,2025-03-28 16:00:00,0.10299045870776663,BB_RSI
ETH/USDT,long,1629.09,1580.1,2025-04-06 16:00:00,2025-04-06 20:00:00,-3.0072003388394752,BB_RSI
ETH/USDT,long,1544.08,1460.66,2025-04-07 00:00:00,2025-04-07 04:00:00,-5.402569815035481,BB_RSI
ETH/USDT,long,1483.26,1755.68,2025-04-07 08:00:00,2025-04-22 20:00:00,18.366301255342965,BB_RSI
ETH/USDT,short,1795.98,1792.17,2025-04-23 00:00:00,2025-04-23 04:00:00,0.21214044699829315,BB_RSI
ETH/USDT,short,1927.88,1958.71,2025-05-08 04:00:00,2025-05-08 08:00:00,-1.599165923190236,BB_RSI
ETH/USDT,short,2051.5,2115.69,2025-05-08 12:00:00,2025-05-08 16:00:00,-3.128930051182065,BB_RSI
ETH/USDT,short,2207.75,2206.54,2025-05-08 20:00:00,2025-05-09 00:00:00,0.05480693013248947,BB_RSI
ETH/USDT,short,2364.99,2349.71,2025-05-09 04:00:00,2025-05-09 08:00:00,0.6460915268140561,BB_RSI
ETH/USDT,short,2689.94,2678.92,2025-05-13 16:00:00,2025-05-13 20:00:00,0.4096745652319375,BB_RSI
ETH/USDT,long,2419.36,2681.29,2025-06-05 20:00:00,2025-06-09 20:00:00,10.826416903643931,BB_RSI
ETH/USDT,short,2688.64,2777.91,2025-06-10 00:00:00,2025-06-10 08:00:00,-3.320266008093311,BB_RSI
ETH/USDT,short,2812.55,2295.25,2025-06-10 20:00:00,2025-06-21 20:00:00,18.392561910010492,BB_RSI
ETH/USDT,long,2258.29,2270.97,2025-06-22 00:00:00,2025-06-22 04:00:00,0.5614867886763807,BB_RSI
ETH/USDT,long,2170.09,2603.55,2025-06-22 12:00:00,2025-07-02 16:00:00,19.974286780732598,BB_RSI
ETH/USDT,short,2764.33,2769.73,2025-07-09 16:00:00,2025-07-09 20:00:00,-0.19534570763982922,BB_RSI
ETH/USDT,short,2776.71,2789.97,2025-07-10 00:00:00,2025-07-10 04:00:00,-0.4775435677474336,BB_RSI
ETH/USDT,short,2951.64,2970.45,2025-07-10 20:00:00,2025-07-11 00:00:00,-0.6372728381509922,BB_RSI
BNB/USDT,long,555.94,635.9,2025-04-30 20:00:00,2025-05-09 04:00:00,14.382847069827665,BB_RSI
BNB/USDT,short,643.1,667.27,2025-05-09 08:00:00,2025-05-09 20:00:00,-3.7583579536619434,BB_RSI
