symbol,strategy,timeframe,total_trades,win_rate,total_return,avg_return
BTC/USDT,RSI_MACD_VWAP,1h,2,0.0,-0.06180921100320916,-0.03090460550160458
ETH/USDT,RSI_MACD_VWAP,1h,3,33.33333333333333,16.71999465407861,5.573331551359537
BNB/USDT,RSI_MACD_VWAP,1h,1,0.0,-0.11777102832703013,-0.11777102832703013
ADA/USDT,RSI_MACD_VWAP,1h,1,0.0,-6.182641243735327,-6.182641243735327
DOGE/USDT,RSI_MACD_VWAP,1h,1,0.0,-0.7284601858829474,-0.7284601858829474
SOL/USDT,RSI_MACD_VWAP,1h,1,100.0,0.07587253414264977,0.07587253414264977
AVAX/USDT,RSI_MACD_VWAP,1h,2,50.0,-1.0164627056279494,-0.5082313528139747
